,Title,Content,Source
414,Average long-term US mortgage rate drops a 5th straight week,"The average long-term U. S. mortgage rate inched down for the fifth straight week, positive news for potential home buyers and a real estate market that’s been chilled by the Federal Reserve’s series of interest rate hikes the past year.

Mortgage buyer Freddie Mac reported Thursday that the average on the benchmark 30-year rate ticked down to 6.27% from 6.28% the previous week. The average rate last year at this time was 5%.

The average long-term mortgage rate hit 7.08% in the fall — a two-decade high.

The recent decline in mortgage rates is good news for prospective homebuyers, many of whom were pushed to the sidelines during the past year as the Federal Reserve raised its main lending rate nine straight times in a bid to beat back stubborn, four-decade high inflation.

Though supply remains low, home prices are retreating slightly, another development that could lure buyers back into the market. The national median home price slipped 0.2% from February last year to $363,000, marking the first annual decline in 13 years, according to the National Association of Realtors.

Rising borrowing costs can add hundreds of dollars a month in costs for homebuyers and cooled off a red-hot housing market. Before surging 14.5% in February, sales of existing homes had fallen for 12 straight months to the slowest pace in more than a dozen years.

In 2022, existing U. S. home sales fell 17.8% from 2021, the weakest year for home sales since 2014 and the biggest annual decline since the housing crisis began in 2008, the National Association of Realtors reported earlier this year.

In their latest quarterly economic projections, Fed policymakers forecast that they expect to raise that key rate just once more — from its new level of about 4.9% to 5.1%, the same peak they had projected in December.

While the Fed’s rate hikes do impact borrowing rates across the board for businesses and families, rates on 30-year mortgages usually track the moves in the 10-year Treasury yield, which lenders use as a guide to pricing loans. Investor expectations for future inflation, global demand for U. S. Treasurys and what the Federal Reserve does with interest rates can also influence the cost of borrowing for a home.

Treasury yields have fluctuated wildly since the collapse of two mid-size U. S. banks last month. The yield on the 10-year Treasury, which helps set rates for mortgages and other important loans, was at 3.41% Thursday but had been above 4% early in March.

The rate for a 15-year mortgage, popular with those refinancing their homes, fell this week to 5.54% from 5.64% last week. It was 4.17% one year ago.",0
415,Twins put Farmer on injured list after hit in face by pitch,"NEW YORK (AP) — The Minnesota Twins placed shortstop Kyle Farmer on the 10-day injured list on Thursday, the day after he was hit in the face by a pitch and needed surgery to reset his bottom four teeth and suture lacerations around his lower lip.

The Twins made the move before their game against the New York Yankees. They already had four regular position players on the injured list.

“The scar is probably going to be there. It’s significant,” manager Rocco Baldelli said. “His bottom four teeth were pushed back.”

The Twins had quite the scare when the 32-year-old Farmer was knocked to the dirt by a 92 mph fastball that got away from Chicago White Sox pitcher Lucas Giolito in the fourth inning of Minnesota’s win on Wednesday. Farmer avoided any fractures to his jaw, which Baldelli said was “probably some sort of miracle.”

“I don’t anticipate there being a timeline any time soon,” Baldelli said. “We may have a general rough idea and then there’s the build back once he heals up. ... He’s not going to be eating solid food for at least a little while, things like that that we’re going to have to work through.”

Outfielder Kyle Garlick was promoted from Triple-A St. Paul to take Farmer’s spot. Outfielder Gilberto Celestino was transferred to the 60-day injured list so Garlick could be added to the 40-man roster.",0
416,Lauder family pledges $200M to its Alzheimer's research work,"NEW YORK (AP) — The sons of cosmetics giant Estée Lauder, along with her four grandchildren, pledged $200 million Tuesday to the Alzheimer’s Drug Discovery Foundation, a nonprofit the family founded to support research into finding a cure for the disease.

Leonard and Ronald Lauder founded the organization in 1998 in honor of their mother, who had Alzheimer’s as did other members of her family, said Mark Roithmayr, the CEO of ADDF.

“They have collectively made this family gift to see through the work of the next 10 to 15 years to finish off what Estée started,” said Roithmayr.

Starting with a $100 million gift from their mother, the Lauder sons chose to invest in early research of potential treatments using what they called “venture philanthropy,” meaning any returns on their investments were put toward future research. The family also pledges to cover the organization’s expenses so all outside donations go entirely to funding research, Roithmayr said.

The ADDF will receive the pledged $200 million over the next ten years and is expected to distribute them in grants over the next 15 years. The commitment will also allow the Lauders to continue to cover ADDF’s expenses, Roithmayr said.

More than 50 million people worldwide have Alzheimer’s, which gradually attacks areas of the brain needed for memory, reasoning, communication and daily tasks. Scientists don’t yet know exactly how Alzheimer’s forms, but one theory is that the buildup of a protein called amyloid plays a key role.

The FDA has approved two drugs that target the buildup of amyloid, though the 2021 approval of Biogen’s Aduhelm garnered controversy after the agency overruled its own independent scientific advisers. Legembi, a second drug, approved in January, is the first that’s been convincingly shown to slow the decline in memory and thinking that defines Alzheimer’s by targeting the disease’s underlying biology.

“The need to invest in research is paramount,” said Heather Snyder, a vice president of the Alzheimer’s Association. “Investing in research is how we’re going to understand the underlying biology and translate that to treatment and interventions that will benefit all individuals.”

She said there is a sense of momentum in Alzheimer’s research, in part because of the approval of the new drugs — even though they are not currently covered by Medicaid and Medicare, meaning that many will not have access to them.

Her organization currently funds $320 million in research projects that span from studying the biology of aging to diagnostic tools, clinical trials and care for patients with dementia, as well as investing in advocacy around federal funding for Alzheimer’s research.

Roithmayr said the Lauder family wants to accelerate the timeline for when research will yield treatments by making investments where pharmaceutical companies and the federal government are not.

“Our idea is to take our funding, put it into these translational science, kind of in this valley of death where you’ve got good ideas, but they’re very risky,” he said.

Associated Press coverage of philanthropy and nonprofits receives support through the AP’s collaboration with The Conversation US, with funding from Lilly Endowment Inc. The AP is solely responsible for this content. For all of AP’s philanthropy coverage, visit https://apnews.com/hub/philanthropy.",0
417,"Syria's rapprochement advances with Tunisia, Saudi Arabia","BEIRUT (AP) — Syria will reopen its embassy in Tunisia, state media reported Wednesday, as Syria’s top diplomat visited Saudi Arabia seeking to restore ties that have been severed for more than a decade.

Tunisia has become the latest Arab state to reestablish diplomatic ties with Syria, after cutting off relations in 2012. Tunisian President Kais Saied announced earlier this month that he had directed the country’s foreign ministry to appoint a new ambassador to Syria.

His move to appoint a new ambassador to Syria was reciprocated by the Syrian government, a joint statement from the two countries’ foreign ministries said Wednesday, according to Syrian state news agency SANA.

The announcement was the latest in a regional trend of rapprochement with the war-torn country, which has picked up pace since the massive Feb. 6 earthquake in Turkey and Syria, and the Chinese-brokered reestablishment of ties between Saudi Arabia and Iran.

Syria was widely shunned by Arab governments over Syrian President Bashar Assad’s brutal crackdown on protesters and later civilians in an uprising turned civil war that began in 2011. The breakdown in relations culminated with Syria being ousted from the Arab League. Tunis shut down its embassy in Damascus in 2012.

Earlier this year, Assad visited Oman and the United Arab Emirates, two nations that had backed fighters trying to topple his government. The Syrian government is reportedly in talks with Saudi Arabia to reopen their embassies in Damascus and Riyadh.

A delegation headed by Syria’s foreign minister arrived in Saudi Arabia on Wednesday for talks about bilateral relations between the two countries, Syrian state media reported, the first such visit since 2012.

Saudi state media reported that Syrian Foreign Minister Faisal Mikdad was received by the kingdom’s Deputy Foreign Minister Waleed Al-Khuraiji. The meeting focused on “efforts to reach a political solution to the Syrian crisis that preserves Syria’s unity, security and stability, facilitates the return of Syrian refugees to their homeland and secures the delivery of humanitarian assistance to affected areas in Syria.”

Saudi Arabia is hosting the next Arab League summit in May, where most states hope to restore Syria’s membership, the league’s secretary-general, Ahmed Aboul Gheit, has said.",0
418,Romance novel model gets prison for Jan. 6 attack on police,"A Michigan pipelayer who modeled for covers of romance novels was sentenced on Thursday to three years in prison for assaulting police at the U. S. Capitol during a mob’s attack.

Logan Barnhart joined one of the most brutal clashes between rioters and police on Jan. 6, 2021. He grabbed an officer by his neck and torso and dragged him into the crowd of rioters on the Capitol’s Lower West Terrace. Minutes later, he returned to a police line and swung a flagpole at officers.

Barnhart, 42, of Holt, Michigan, said he didn’t recognize himself on a video, shown in court, that captured him assaulting the officer.

“The way I was acting seems so foreign to me,” he told U. S. District Judge Rudolph Contreras.

Contreras also sentenced Barnhart to three years of supervised release after his prison term and ordered him to pay a $3,688 fine and $2,000 in restitution. Contreras said anybody who “directly and brazenly” attacks police is inherently dangerous to the public.

“He ran to the fight,” the judge said.

Earlier on Thursday, a former Capitol police officer avoided a prison sentence for trying to help a Virginia fisherman avoid criminal charges for storming the building his law enforcement colleagues defended on Jan. 6. U. S. District Judge Amy Berman Jackson sentenced Michael Angelo Riley to two years of probation and four months of home detention.

Riley, a 25-year police veteran, was on duty when a mob attacked the Capitol, injuring more than 100 officers. Riley’s voice cracked as he lamented how his “awful judgment” cost him his career, tarnished his reputation, ended friendships in the department and traumatized his family.

“The amount of regret and remorse I have over this situation is unimaginable,” Riley told the judge.

In Barnhart’s case, federal prosecutors had recommended a prison term of five years and three months. Barnhart has been on home detention while awaiting his sentencing. The judge ordered him to remain on home detention until he reports to prison at a date to be determined.

Barnhart has worked as a pipelayer and heavy machine operator for construction companies. NBC News reported that Barnhart has modeled for covers of romance novels, including “Stepbrother UnSEALed: A Bad Boy Military Romance.” Internet sleuths using facial recognition technology found photographs of Barnhart from his modeling career, NBC reported.

Defense attorney Michelle Peterson said Barnhart drove alone to Washington, D. C., to attend the “Stop the Steal” rally on Jan. 6 because he wanted to support then-President Donald Trump and believed the baseless claims that Democrats stole the election from the Republican incumbent.

“Now two years away from the chaos of that day, he is deeply remorseful and cannot understand how he acted so foolishly,” Peterson wrote.

Barnhart was charged with several other riot defendants in the same indictment.

Barnhart and co-defendants Jack Whitton and Jeffrey Sabol dragged a Metropolitan Police Department officer away from a police line, down stairs and into the crowd, where co-defendants Peter Stager and Mason Joel Courson beat the officer with a flagpole and a baton, according to prosecutors.

Barnhart was arrested in August 2021 and pleaded guilty in September 2022 to assaulting the officer with a dangerous weapon.

“He threw that officer to the wolves,” prosecutor Benet Kearney said.

Barnhart wrote an apology letter addressed to the officer. He said he was ashamed of his behavior on Jan. 6.

“I hope one day we can all put aside our petty differences that seem to be tearing our beautiful country apart,” Barnhart wrote.

In the case against Riley, the former Capitol police officer, prosecutors recommended a prison sentence of two years and three months.

The judge said Riley’s actions were “shocking conduct for any member of law enforcement.”

“You knew exactly how bad January 6th was,” she added. Jackson also ordered him to pay a $10,000 fine and perform 150 hours of community service.

On Jan. 6, 2021, Riley investigated a report of an explosive device at Republican National Committee headquarters and helped an injured officer. The following day, he posted a Facebook message calling for federal charges against anybody who assaulted police, damaged property or breached the Capitol.

“If we don’t send a message it will surely happen again,” he wrote.

Less than two hours later, Riley read a Facebook post by Jacob Hiles, a fisherman he knew from YouTube videos. Hiles wrote about his own participation in the riot and posted a video of rioters clashing with police.

Riley, 51, of Maryland, privately messaged Hiles and identified himself as a Capitol police officer who agreed with his “political stance.”

“Take down the part about being in the building they are currently investigating and everyone who was in the building is going to be charged. Just looking out!” Riley wrote.

They continued to exchange friendly messages until Hiles told Riley that the FBI was “very curious” that they had been communicating.

“They took my phone and downloaded everything,” Hiles wrote.

Riley immediately deleted all of their private messages, according to prosecutors.

Riley was charged with two counts of obstruction of justice. In October 2022, a jury convicted him of one count but deadlocked on the second.

Riley described his actions as “stupid and reckless” but said he didn’t think he was breaking the law.

“It certainly doesn’t excuse my lapse in judgment,” he said.

Hiles pleaded guilty in September 2021 to a misdemeanor count of parading, demonstrating or picketing in a Capitol building. Jackson sentenced him in December 2021 to two years of probation and ordered him to complete 60 hours of community service.

More than 1,000 people have been charged with federal crimes related to the Jan. 6 riot. Over 600 of them have pleaded guilty or been convicted after trials decided by a jury or judge. Over 450 of them have been sentenced, with over half getting terms of imprisonment ranging from seven days to 10 years.",0
419,Report criticizes Dutch authorities over risky emissions,"THE HAGUE, Netherlands (AP) — Businesses and local governments in the Netherlands must do more to protect residents who live near large industrial plants against the damaging effects of emissions, an independent report concluded Thursday.

The investigation by the Dutch Safety Board was launched amid long-standing concerns that residents were being exposed to potentially dangerous emissions and anger that companies and local authorities were not responsive.

The probe initially focused on a Tata Steel plant in the North Sea coastal town of Ijmuiden. It was later expanded to include a Chemours chemical plant in Dordrecht and an asphalt manufacturer in Nijmegen.

The Tata Steel plant has long been a source of concern for local residents. Dutch prosecutors last year opened a criminal investigation into alleged “intentional and unlawful introduction of hazardous substances into the soil, air or surface water.” In addition, the probe targets Harsco Metals Holland, a company that also operates at the Tata Steel plant in Ijmuiden.

“Local governments and environmental services must make better use of the current system of licensing, supervision and enforcement to protect the health of local residents,” the Dutch Safety Board said in its report.

“Due to a lack of knowledge, capacity and sense of urgency, the government often acts reactively. This means that harmful emissions can continue for a long time,” the board said.

Tata said in a reaction on its website that the investigation’s conclusions “speak for themselves.”

“We embrace the conclusion that there needs to be a better picture of the effect of industry emissions on the environment and that even more efforts need to be made to reduce these effects,” the company said.

In a reaction, Chemours said it continued “to invest in measures that significantly further reduce our emissions. In doing so, we work as closely as possible with the government in setting and achieving ambitious environmental goals. We also actively seek dialogue with the people around us.”",0
420,Judge admonishes Fox lawyers over evidence gap in libel case,"WILMINGTON, Del. (AP) — The judge presiding over a defamation case against Fox News admonished its attorneys Wednesday for potentially withholding evidence and said he is inclined to order an independent review by a special master that could lead to sanctions.

The move by Delaware Superior Court Judge Eric Davis came amid a burst of fresh revelations in the $1.6 billion defamation case filed by Dominion Voting Systems against the conservative network and its parent company, Fox Corp.

The judge expressed anger and frustration during a pretrial hearing after learning that Fox only recently turned over recordings of Fox Business host Maria Bartiromo talking with two lawyers for then-President Donald Trump, Sidney Powell and Rudy Giuliani. That came after the disclosure a day earlier that Fox lawyers had withheld critical information about the role company founder Rupert Murdoch, who is chairman of Fox Corp., played at Fox News.

“I am very concerned that … there have been misrepresentations to the court,” Davis said.

The judge had expressed his displeasure at the late disclosure regarding Murdoch and became even more perturbed Wednesday when he was told that Fox also did not reveal the recordings made by a former producer for Bartiromo. The recordings were of conversations the host had with Giuliani and Powell before and after her show. Their existence surfaced in a lawsuit the former producer, Abby Grossberg, has filed against Fox alleging that the network’s attorneys forced her to give misleading deposition testimony in an effort to protect the company in the defamation case.

In one pre-show conversation on Nov. 8, 2020, just days after the presidential election, Bartiromo asked Giuliani whether he had information about Dominion’s software, which some people had alleged could be manipulated.

“That’s a little harder. It’s being analyzed right now,” Giuliani responded.

A week later, Giuliani said on Bartiromo’s show that the software had been developed by a company founded by Venezuelan strongman Hugo Chavez and had been used to cheat in elections in South America.

Colorado-based Dominion alleges that Fox damaged the company by repeatedly airing false allegations that its machines and the software they used rigged the 2020 presidential election to prevent Trump’s reelection. Records produced as part of the lawsuit show many executives and hosts didn’t believe the claims, but aired them anyway.

There was no indication that the recent developments would delay the trial, which is scheduled to start Thursday with jury selection, but they dealt additional blows to Fox in a lawsuit that already has embarrassed the network. In part, it has revealed how Fox used the false election claims to win back viewers who were angered after the network correctly called Arizona for Joe Biden on election night.

The judge on Wednesday said he was considering asking a special master to investigate actions taken by Fox attorneys after they had certified to the court in December that they had complied with their obligations to produce documents. That could include Fox failing to disclose the Grossberg recordings and a Bartiromo email.

Dominion attorney Davida Brook told the judge that Dominion only recently learned that Powell had forwarded to Bartiromo an email Powell received in November 2020 from a woman who described a wide range of conspiracy theories, including those involving claims of election fraud.

In her deposition, Bartiromo said she didn’t know if she even saw the email. “It’s not anything I looked at or considered real,” she said under oath.

But on Wednesday, the judge was shown an email confirming that Bartiromo not only read Powell’s email, but apparently discussed its contents with Trump’s son, Eric Trump, and sent a reply to Powell: “I just spoke to Eric & told him you gave very imp info,” Bartiromo wrote Powell.

Davis said he would allow Dominion to question Bartiromo under oath again, at Fox’s expense, though there was no immediate indication from Dominion that it would do so.

The judge said he also was likely to ask a special master to investigate how Fox attorneys handled the issue of Rupert Murdoch’s role at Fox News.

Fox Corp. had asserted since Dominion filed its lawsuit in 2021 that Murdoch had no official role at Fox News. In its filings, it had listed Fox News’ officers as Jay Wallace, Joe Dorrego and Suzanne Scott, who is the network’s chief executive officer. But on Sunday, Fox disclosed to Dominion’s attorneys that Murdoch also is “executive chair” at Fox News.

The judge Wednesday ordered Fox attorneys to collect and preserve all internal communications regarding the matter. Earlier in the day, he denied Dominion’s request to hold separate trials based on the new information about Murdoch’s roles — one for Fox News and another for the network’s parent company.

Murdoch’s role and those of other top Fox executives are at the heart of Dominion’s defamation case. Fox attorneys have argued that executives’ roles at the parent company, Fox Corp., removed them from the day-to-day decisions that allowed the false election claims to be aired on various Fox News programs.",0
421,Norway expels 15 Russian diplomats suspected of spying,"COPENHAGEN, Denmark (AP) — Norway’s government said Thursday that it was expelling 15 Russian diplomats from the country, saying they were suspected of spying while working at the Russian Embassy in Oslo.

Foreign Minister Anniken Huitfeldt said the move was “an important measure to counter and reduce the scope of Russian intelligence activities in Norway, and thereby secure our national interests.”

The Russians declared persona non grata “must leave Norway within a short time,” Huitfeldt said, adding: “We will not grant visas to intelligence officers who apply for a visa to Norway.”

The minister declined to say whether the government was acting in response to a specific incident, referring questions to Norway’s domestic security agency PST for details. The government said the activities of the expelled diplomats were “incompatible with their diplomatic status.”

“We are not talking about regular diplomats, but intelligence officers under diplomatic cover. Their activities are a threat to Norwegian interests,” Huitfeldt said.

Norwegian newspaper VG described Thursday’s expulsions as the most the Scandinavian country has ordered at one time involving Russian diplomats.

The Russian Embassy in Norway called the Norwegian government’s decision “an extremely unfriendly step” and promised Moscow would take “retaliatory measures,” which in such a case typically involve in-kind expulsions.

Huitfeldt reacted during an afternoon news conference, saying: “Russia has no reason to respond. We have Norwegian diplomats stationed in Russia, but none of them are undercover intelligence officers.”

She called Russia “an unpredictable neighbor” and “many European countries in the past year have expelled hundreds of Russian intelligence officers under diplomatic cover.”

At the same time, she stressed that the government in Oslo wants “normal diplomatic relations with Russia, and that Russian diplomats are welcome in Norway”

“We do not want people who claim they are diplomats and who are actually are intelligence officers,” she said. “We cannot accept that.”

NATO-member Norway has a 198 kilometer-long (123-mile) border with Russia in the Arctic.

VG said that including the expelled diplomats, Russia had about 40 people working at its missions in Norway, which include the embassy in Oslo and consulates in Kirkenes and Barentsburg.

Barentsburg, located on the remote Arctic archipelago of Svalbard, is a Russian coal-mining town of about 500 people. Under a 1920 treaty, Norway has sovereignty over the archipelago, which is more than 800 kilometers (500 miles) north of the Norwegian mainland, but other signatory countries have rights to explore its natural resources.

A year ago, Norway expelled three Russian diplomats it identified as intelligence officers.

A man whom the Norwegian Police Security Service alleged used a false name and identity while actually working for one of Russia’s intelligence services also was arrested last year. He is awaiting trial in Norway.",0
422,"1st moon crew in 50 years includes woman, Black astronaut","NASA on Monday named the four astronauts who will fly around the moon late next year, including the first woman and the first African American assigned to a lunar mission.

The first moon crew in 50 years — three Americans and one Canadian — was introduced during a ceremony in Houston, home to the nation’s astronauts as well as Mission Control.

The four astronauts will be the first to fly NASA’s Orion capsule, launching atop a Space Launch System rocket from Kennedy Space Center no earlier than late 2024. They will not land or even go into lunar orbit, but rather fly around the moon and head straight back to Earth, a prelude to a lunar landing by two others a year later.

The mission’s commander, Reid Wiseman, will be joined by Victor Glover, an African American naval aviator; Christina Koch, who holds the world record for the longest spaceflight by a woman; and Canada’s Jeremy Hansen, a former fighter pilot and the crew’s lone space rookie. Wiseman, Glover and Koch have all lived on the International Space Station. All four are in their 40s.

“This is a big day. We have a lot to celebrate and it’s so much more than the four names that have been announced,” Glover said.

This is the first moon crew to include someone from outside the U. S. — and the first crew in NASA’s new moon program named Artemis after the twin sister of mythology’s Apollo. Late last year, an empty Orion capsule flew to the moon and back in a long-awaited dress rehearsal.

“Am I excited? Absolutely,” Koch said to cheers from the crowd of schoolchildren, politicians and others. “But my real question is: ‘Are you excited?’ ” she said to more cheers.

The Canadian Space Agency snagged a seat because of its contributions of big robotic arms on NASA’s space shuttles and the space station. One is also planned for the moon project.

Hansen said he’s grateful that Canada is included in the flight.

“We are going to the moon together. Let’s go!” he said.

During Apollo, NASA sent 24 astronauts to the moon from 1968 through 1972. Twelve of them landed. All were military-trained male test pilots except for Apollo 17′s Harrison Schmitt, a geologist who closed out that moonlanding era alongside the late Gene Cernan.

Provided this next 10-day moonshot goes well, NASA aims to land two astronauts on the moon by 2025 or so.

NASA picked from 41 active astronauts for its first Artemis crew. Canada had four candidates. Almost all of them took part in Monday’s ceremony at Johnson Space Center’s Ellington Field, a pep rally of sorts that ended with Wiseman leading the crowd in a chant.

Congratulations streamed in from retired astronauts, including Apollo 11’s Buzz Aldrin and Scott Kelly, the first American to spend close to a year in space. “Huge risks, huge commitment, eternal benefits for all. What a crew!” tweeted Chris Hadfield, the first Canadian commander of the space station a decade ago who performed David Bowie’s “Space Oddity” from orbit.

President Joe Biden spoke with the four astronauts and their families on Sunday. In a tweet Monday, Biden said the mission “will inspire the next generation of explorers, and show every child — in America, in Canada, and across the world — that if they can dream it, they can be it.”

___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institute’s Science and Educational Media Group. The AP is solely responsible for all content.",0
423,"Decade on, Boston Marathon bombing echoes","BOSTON (AP) — She didn’t even know the Boston Marathon was going on when she wandered out for a walk along Boylston Street. Nor could she understand why someone would run 26.2 miles for “a statement necklace and a banana.”

The ballroom dancer was standing next to the second of two pressure-cooker bombs that exploded among the spectators watching the finish of the 2013 race. Three were killed and nearly 300 others wounded. Seventeen people lost limbs in the blast. Haslet was one of them.

She relearned to walk with a prosthetic left leg and vowed to return to dancing. She also set a goal that surprised friends and family who knew her as someone who didn’t like to sweat in public: She would return to the course, this time as a runner.

Haslet completed the race for the first time in 2016, and she is back in the field for Monday’s 127th Boston Marathon as the city, the country and fans of the cherished sporting event mark 10 years since the finish-line attacks. In the decade since, the streets and sidewalks have been repaired, and memorials at the sites of the explosions remember those who died: Krystle Campbell, Lu Lingzi, Martin Richard.

And, for many, the race itself is an important part.

Bombing survivors with no previous interest in distance running make it a bucket-list goal; for others, friends and family enter on their behalf. Doctors and first responders and others affected by the attacks are also drawn back to the race on the Massachusetts holiday of Patriots’ Day that commemorates the start of the Revolutionary War.

“We would say in the Navy, ‘Like a fire in the gut,’” says Eric Goralnick, an emergency medicine physician who helped treat the wounded in 2013 and ran the following year.

“I just felt it in my gut. It was something I had to do,” Goralnick says. “I wanted to feel like this is our city, and this is our event, and it’s the people’s marathon. And I wanted to participate in it and demonstrate that we’re not going to live in fear of terrorists.”

The Boston Marathon might look like a sporting event up in front, where the world’s fittest athletes compete for a prize purse approaching $1 million and the right to claim one of sports’ most treasured titles.

But it isn’t just a race.

Or, at least, not just one race.

Following the elite runners from Hopkinton to Boston’s Back Bay on the third Monday in April are 30,000 others who are not in it to win it, or maybe not even to achieve a personal best. They are happy simply to endure, to raise some money for charity, to check a box on some emotional or athletic to-do list.

“That’s the cool thing about these races, that everybody on the start line has a story,” 2018 women’s winner Des Linden says. “That’s so inspirational. And I think so many of those stories came out of that, the bombing year.

“It’s very moving,” she says. “And I think it is to the point: We’re going to get up, and keep pressing forward.”

Since the bombing, the field also includes many who were not marathoners — or even runners — but were drawn to the race as part of the healing process. The Boston Athletic Association waives qualifying for those who were “personally and profoundly impacted” by the attack, including the wounded, their families, and the charities associated with the victims and survivors. This year, 264 One Fund participants will participate.

Dave Fortier, who was hit by shrapnel from one of the bombs, was planning to be a “one and done” when he entered in 2013 as a charity runner on behalf of a friend with leukemia. He has returned every year since.

“It became a ‘take back the finish line’ kind of a piece,” Fortier says. “You’re here to say: ‘Not me. Not us.’”

Fortier, who created the One World Foundation to help connect survivors of terrorist attacks and mass shootings with peers from other traumatic events, has another reason for running again in 2014.

“I don’t remember finishing the first one,” he said.

Bill and Denise Richard were steps away from one of the backpack bombs when it exploded. Their son, Martin, 8, died. Jane, his sister, lost her left leg. Denise Richard was blinded in one eye. Bill Richard’s eardrums were blown out and he was hit by shrapnel in his legs.

Henry Richard, Martin’s brother, returned to Boylston Street to run the race in 2022, raising his arms in triumph as he crossed the finish line and then collapsing into the arms of his family. He was presented with his finisher’s medal by 2014 winner Meb Keflezighi.

“It was definitely a personal accomplishment that I thought about for a very long time,” says Henry Richard, who is 21 now and running again this year. “It was a very special day for myself and for my family to finally watch me cross the finish line. I waited years to do it, and I’m glad that it happened and I can continue to do it.”

Keflezighi’s victory a year after the bombing ended a three-decade championship drought for the Americans and a year of anxiety in anticipation of the race’s return. Fears of another attack loomed. Boston Police Commissioner Bill Evans struggled to find the middle ground between making everyone feel safe and turning the event into an “armed camp.”

And he knew he would not be able to run in the race, snapping a 25-year streak.

“It’s tough to watch. But I knew I had to,” he says in his memorabilia-filled office at Boston College, where he is now the police chief. “I knew my responsibility was putting that race back together.”

Chris Tarpey entered in 2014 when the BAA invited back those affected by the attacks and has returned every year until the pandemic broke his streak in 2020. Each time, he raised his middle finger when he passed the sporting goods store where one of the bombs sent shrapnel into his right knee — his own message to the bombers, Tamerlan and Dzhokhar Tsarnaev.

“I say, ‘Screw you, Tsarnaev brothers,’” Tarpey says. “I could never understand. What was their point? What was their message? What was their cause? What were they trying to prove?”

Answers have proven especially hard to come by for Tarpey: His daughter, Liz, died in Hawaii in a hiking accident two months after the attack. “I think of the marathon bombing is minor compared to what happened with my daughter,” he says.

But both taught him the same lesson: Everything can change in an instant.

AP Sports Writer Jimmy Golen has covered the Boston Marathon since 1995.",0
424,"Mario, Mariah, Madonna added to National Recording Registry","WASHINGTON (AP) — Mario, Madonna and Mariah have entered the national audio canon.

Madonna’s star-making 1984 album “Like a Virgin,” Mariah Carey’s 1994 holiday perennial “All I Want For Christmas Is You” and the original 1985 theme from Super Mario Bros. are now in the U. S. National Recording Registry as part of “the defining sounds of the nation’s history and culture,” the Library of Congress announced Wednesday.

In all, 25 albums, singles and other sound artifacts spanning more than a century are being inducted into the registry, from the first known recording of mariachi music in 1908 and 1909 by Cuarteto Coculense, to 2012′s “Concerto for Clarinet and Chamber Orchestra” by composer Ellen Taaffe Zwilich.

The Super Mario Bros. music, officially known as the “Ground Theme,” written by young Nintendo composer Koji Kondo, becomes the first music from a video game to enter the registry, which called it in a news release “the most recognizable video game theme in history.” The tune has appeared in countless Mario-related incarnations, including in the new megahit “ Super Mario Bros. Movie.”

Queen Latifah becomes the first female rapper with a recording in the registry with the inclusion of her 1989 album “All Hail the Queen,” whose songs include the feminist anthem “Ladies First.”

Other full albums getting recognition include 1970′s “Déjà Vu” by Crosby, Stills, Nash and Young, 1983′s “Synchronicity” by the Police, and 1985′s “Black Codes (From the Underground)” by jazz trumpeter Wynton Marsalis.

Other singles making the list include Bobby Gentry’s “Ode to Billie Joe” (1967), John Lennon’s “Imagine” (1971), Led Zeppelin’s “Stairway to Heaven” (1971), John Denver’s “Take Me Home, Country Roads” (1971), and Jimmy Buffett’s “Margaritaville” (1977).

Those recordings are joined by a pair of 1980s standards: “Flashdance...What a Feeling” by Irene Cara (1983) and “Sweet Dreams (Are Made of This)” by Eurythmics (1983).

The inductees include two non-musical entries, astronomer Carl Sagan’s recording of his book about humanity’s place in the universe, “Pale Blue Dot,” and NBC radio reporter Dorothy Thompson’s commentaries and analysis from Europe during the runup to World War II in 1939.

The Library of Congress selects the titles for preservation for their cultural and historic importance to the American soundscape.

Artists with recordings added to the registry in recent years include Janet Jackson, Louis Armstrong and Dr. Dre.",0
